"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1345435","Justus J. Randolph","","","","Planning and Evaluating Programs in Computer Science Education","131--131","","1","computer science education, evaluation models, participatory research, program evaluation, program planning","10.1145/1345375.1345435","SIGCSE Bull.","December 2007","39","4","","December","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2003637","Larisa  Eidelman and Orit  Hazzan and Tami  Lapidot and Yossi  Matias and Daniela  Raijman and Michal  Segalov","","","","Mind the (Gender) Gap: Can a Two-hour Visit to a Hi-tech Company Change Perceptions About Computer Science?","64--70","","7","Israel, achievement-related choices, computer science education, gender culture, high school","10.1145/2003616.2003637","ACM Inroads","September 2011","2","3","","August","2011","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2157271","Barbara M. Anthony","","","","Operations Research: Broadening Computer Science in a Liberal Arts College","463--468","","6","computer science education, interdisciplinary, liberal arts, non-majors, operations research, outreach","10.1145/2157136.2157271","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","808101","John R. Mashey","","","","ASSIST: Three Year's Experience with a Student-oriented Assembler","157--165","","9","Computer science education, Student assembler, Student job processing, Systems programming instruction","10.1145/953053.808101","SIGCSE Bull.","February 1973","5","1","","January","1973","0097-8418","","","","","","ACM","New York, NY, USA"
"article","808101","John R. Mashey","","","","ASSIST: Three Year's Experience with a Student-oriented Assembler","157--165","","9","Computer science education, Student assembler, Student job processing, Systems programming instruction","10.1145/800010.808101","","","","","","","1973","","Proceedings of the Third SIGCSE Technical Symposium on Computer Science Education","SIGCSE '73","","","","ACM","New York, NY, USA"
"article","2325407","Khaled  Asad","","","","Junior High School Students Performing Image Smoothening and Noise Filtering by Applying Mathematical Operations","390--390","","1","computer science education k-12, image processing, instructional approaches, math in context","10.1145/2325296.2325407","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","2591754","Susan H. Rodger and Dwayne  Brown and Michael  Hoyle and Daniel  MacDonald and Michael  Marion and Elizabeth  Onstwedder and Bella  Onwumbiko and Edwin  Ward","","","","Weaving Computing into All Middle School Disciplines","207--212","","6","alice, introductory computer science, k-12 education, middle school, virtual worlds","10.1145/2591708.2591754","","","","","","","2014","","Proceedings of the 2014 Conference on Innovation &#38; Technology in Computer Science Education","ITiCSE '14","","978-1-4503-2833-3","Uppsala, Sweden","ACM","New York, NY, USA"
"article","2481454","Tim  Bell and Heidi  Newton and Peter  Andreae and Anthony  Robins","","","","The Introduction of Computer Science to NZ High Schools: An Analysis of Student Work","5--15","","11","algorithms, computer science education, high school, programming languages, report-based assessment, usability","10.1145/2481449.2481454","","","","","","","2012","","Proceedings of the 7th Workshop in Primary and Secondary Computing Education","WiPSCE '12","","978-1-4503-1787-0","Hamburg, Germany","ACM","New York, NY, USA"
"article","3084307","Jim  Gribble and Alexandria  Hansen and Danielle  Harlow and Diana  Franklin","","","","Cracking The Code: The Impact of Computer Coding on the Interactions of a Child with Autism","445--450","","6","autism, coding, communication, computer science education, elementary school, logo, papert, scratch","10.1145/3078072.3084307","","","","","","","2017","","Proceedings of the 2017 Conference on Interaction Design and Children","IDC '17","","978-1-4503-4921-5","Stanford, California, USA","ACM","New York, NY, USA"
"article","1631735","Dallas K. Cecil","","","","Personality Types of IT Professors","13--23","","11","colleges, computer science, education, information technology, myers briggs type indicator, professors, universities","10.1145/1631728.1631735","","","","","","","2009","","Proceedings of the 10th ACM Conference on SIG-information Technology Education","SIGITE '09","","978-1-60558-765-3","Fairfax, Virginia, USA","ACM","New York, NY, USA"
"article","1384395","Ulrich  Kiesmueller and Torsten  Brinda","","","","How Do 7th Graders Solve Algorithmic Problems?: A Tool-based Analysis","353--353","","1","algorithms, didactics of informatics, kara, problem solving process, secondary computer science education, tool-based analysis","10.1145/1384271.1384395","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","1384395","Ulrich  Kiesmueller and Torsten  Brinda","","","","How Do 7th Graders Solve Algorithmic Problems?: A Tool-based Analysis","353--353","","1","algorithms, didactics of informatics, kara, problem solving process, secondary computer science education, tool-based analysis","10.1145/1597849.1384395","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2382567","Klara  Benda and Amy  Bruckman and Mark  Guzdial","","","","When Life and Learning Do Not Fit: Challenges of Workload and Communication in Introductory Computer Science Online","15:1--15:38","15","38","Online education, communication, introductory computer science, programming instruction, qualitative research, student failure, workload","10.1145/2382564.2382567","Trans. Comput. Educ.","November 2012","12","4","","November","2012","1946-6226","","","","","","ACM","New York, NY, USA"
"article","2325354","Ahuva  Sperling and Dorit  Lickerman","","","","Integrating AI and Machine Learning in Software Engineering Course for High School Students","244--249","","6","artificial intelligence, computer science education, k-12, machine learning, project based learning","10.1145/2325296.2325354","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","1352222","Vasil Y. Hnatyshin and Andrea F. Lobo","","","","Undergraduate Data Communications and Networking Projects Using Opnet and Wireshark Software","241--245","","5","computer science education research, data communications, laboratory environments, modeling, networks, opnet, simulation, software tools, wireshark","10.1145/1352135.1352222","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1352222","Vasil Y. Hnatyshin and Andrea F. Lobo","","","","Undergraduate Data Communications and Networking Projects Using Opnet and Wireshark Software","241--245","","5","computer science education research, data communications, laboratory environments, modeling, networks, opnet, simulation, software tools, wireshark","10.1145/1352322.1352222","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1734337","Alan  Garvey","","","","Writing in an Upper-level CS Course","209--213","","5","communication skills, writing across the curriculum, writing in computer science classes, writing to learn","10.1145/1734263.1734337","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","2743048","Jacqueline  Bourdeau and Thomas  Forissier and Yves  Mazabraud and Roger  Nkambou","","","","Web-Based Context-Aware Science Learning","1415--1418","","4","web based educational technologies","10.1145/2740908.2743048","","","","","","","2015","","Proceedings of the 24th International Conference on World Wide Web","WWW '15 Companion","","978-1-4503-3473-0","Florence, Italy","ACM","New York, NY, USA"
"article","2481466","Cynthia C. Selby","","","","Promoting Computational Thinking with Programming","74--77","","4","computational thinking, pedagogy of programming, problem solving","10.1145/2481449.2481466","","","","","","","2012","","Proceedings of the 7th Workshop in Primary and Secondary Computing Education","WiPSCE '12","","978-1-4503-1787-0","Hamburg, Germany","ACM","New York, NY, USA"
"article","1031651","Guy  Almes and Jonathon  Cummings and Jeremy P. Birnholtz and Ian  Foster and Tony  Hey and Bill  Spencer","","","","CSCW and Cyberinfrastructure: Opportunities and Challenges","270--273","","4","collaboration, collaboratory, cyberinfrastructure, science","10.1145/1031607.1031651","","","","","","","2004","","Proceedings of the 2004 ACM Conference on Computer Supported Cooperative Work","CSCW '04","","1-58113-810-5","Chicago, Illinois, USA","ACM","New York, NY, USA"
"proceeding","2043594","","Gerrit  van der Veer and Peter  Sloep and Marko  van Eekelen","","","","","","","","","","","","","","","2011","","Computer Science Education Research Conference","","","978 90 358 1987 0","Heerlen, Netherlands","Open Universiteit, Heerlen","Open Univ., Heerlen, The Netherlands, The Netherlands"
"article","2756560","Juan J. Merelo-Guerv&#243;s","","","","Low or No Cost Distributed Evolutionary Computation","703--706","","4","cloud computing, distributed computing, open science, scientific computing","10.1145/2739482.2756560","","","","","","","2015","","Proceedings of the Companion Publication of the 2015 Annual Conference on Genetic and Evolutionary Computation","GECCO Companion '15","","978-1-4503-3488-4","Madrid, Spain","ACM","New York, NY, USA"
"article","1268797","James  Miller and Michael  Smith","","","","A TDD Approach to Introducing Students to Embedded Programming","33--37","","5","TDD, education, embedded programming","10.1145/1268784.1268797","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","1268797","James  Miller and Michael  Smith","","","","A TDD Approach to Introducing Students to Embedded Programming","33--37","","5","TDD, education, embedded programming","10.1145/1269900.1268797","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
